"","EGFR","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP43_115_X4Y8_2901",0.201556112333202,0.369583501020927,1.52607722191507,1.98013022036232,0.00937086152363149,0.0614687165410553,0.9385309780894,0.0330390391242001,0.326151224719485,2.49542235931024,0.150894001552885,0.150894001552885,0.256612716187302,0.0420550675412103,0.0950272232870487,0.0693899841446359,0.157762816560911,0.157762816560911,0.00463772313710863,1.48285057566218,0.0882375279035063,0.092498059351997,0.0363670980713057,0.0569912310498147,0.0569912310498147,0.190719928397714,0.0918250109447837,3.56724915465937,0.0195380811339735,0.0959360384573263,0.0879978742695272,0.165093561361142,0.0170962495178931,0.00435448741239422,0.0853077419887689,0.142808232175452,0.246217103278515,0.433131251174837
"BaselTMA_SP43_115_X4Y8_2902",0.745951930534672,2.21111337522386,2.24994390091857,2.75650298013404,0.198470383610714,0.369271103072629,2.26572232404405,0,0.156749568823011,0.772488786835286,2.18581319728182,2.18581319728182,1.69016782977926,0.143831232697598,1.17068127074066,0.256810707009045,0.457863540642762,0.457863540642762,0.550945434629056,1.29819038056406,0.118921406355026,0.157607514754004,0.149597241325018,0.0566056629924841,0.0566056629924841,0.538593139333918,0.119039963048548,4.24929440606003,0.149101246974429,0.799825080904956,0.0926402179556932,0.678369701714233,0.0858169850607706,0.213709648329902,0.35822136448355,0.189706284789556,0.714329506958109,0.694177706076014
"BaselTMA_SP43_115_X4Y8_2903",0.216339074812528,0.653252142965583,1.84383089348115,2.41388446448769,0,0.0248626494926274,1.3075798066922,0.0479521069117009,0.489366702503846,2.23130332359614,0.170079700574115,0.170079700574115,0.225187665862779,0,0,0.0429358284271082,0.151339746471353,0.151339746471353,0.185168102244304,1.96064259371761,0.0854435913245496,0.0459051408141007,0,0,0,0.147811297062772,0.0646228088150367,3.54742675799268,0.0243840128074629,0.0426281562658106,0.096052842909491,0.127199332529636,0.027009930123292,0.0387070624023961,0.103706416463944,0.0999345736268578,0.298570681079262,0.492781213995962
"BaselTMA_SP43_115_X4Y8_2904",0.217291639057527,0.590267277052395,1.67803560493666,2.0914326252619,0.11798910272187,0.0699374283393641,1.37794336894505,0,0.4010503360498,2.39793966557888,0.342938477638082,0.342938477638082,0.454083246211778,0.0257788199704352,0.199835741238861,0.020192188669176,0.33934866950878,0.33934866950878,0.0718159559280492,2.51037425381709,0.0551935489337833,0.125107931928079,0.00303834798038089,0.0261353062199967,0.0261353062199967,0.262671923821665,0.0787734217590608,3.25293127669203,0.232328771891955,0.506640936677612,0.0423568809842111,0.269795483929353,0.0623315754811316,0,0.155942384851301,0.0949934596131509,0.357549056724418,0.356472212286639
"BaselTMA_SP43_115_X4Y8_2905",0.591065469423212,2.195944575853,2.52183596106107,3.02352087923655,0.329383804322394,0.393282111212001,2.51344791515974,0.00370355029000141,0.186406112187583,0.119815122437785,1.20487846872611,1.20487846872611,1.63840276031711,0.215194602799179,1.36092219192423,0.27793361932959,0.334616876617444,0.334616876617444,0.697413921021766,1.48378883587438,0.277171242485946,0.223700514031307,0.223901950684175,0.0757668543959416,0.0757668543959416,0.567118770172006,0.095934183901884,4.6991340584182,0.322413212701671,0.462403793095697,0.0925375144176312,0.620755355696391,0.0543609862946041,0.0632289463174289,0.495180983238562,0.205673234361717,0.754957884733432,0.572090090525845
"BaselTMA_SP43_115_X4Y8_2906",0.622378226557277,1.68175561728295,1.93655003514891,2.49410177261989,0.0111560789179953,0.240430687539222,1.64289311968706,0.0818853410026855,0.307874338253286,0.710975009880644,0.96295979692127,0.96295979692127,1.58244214610724,0.0575347591949469,1.12219818810901,0.265505651138876,0.346207522225756,0.346207522225756,0.192257915348291,0.760203617235321,0.428316178563059,0.14821503223998,0.100348387690356,0.0244855609749036,0.0244855609749036,0.620930343391461,0.106404519123175,4.44434952967964,0.0810071833073597,0.430715097759909,0.0507351185105195,0.519574237432832,0.0164034475957888,0.224557720657732,0.184144049835736,0.122502532349396,0.526495159551887,0.537410984575607
"BaselTMA_SP43_115_X4Y8_2907",0.515112850470353,0.787814480122771,2.18017312690846,2.69943483109726,0.0715728676412365,0.0680522330700235,2.00215284584674,0.170049383324519,0.669914855358648,3.07482531274223,0.302437482153888,0.302437482153888,0.371629379206451,0,0.0624747691996182,0.00521423928373852,0.331606537801413,0.331606537801413,0.176806001218511,2.0159072653077,0.089065225637034,0.173618962270626,0.0736212052955074,0.168107347543439,0.168107347543439,0.484684162298971,0.124831219656761,3.69948497102225,0.1789934575643,0.101462285808916,0.0776593947874363,0.29592313580759,0.0354681795368937,0,0.326183874820395,0.426667869970923,0.497061660616953,0.725799478580276
"BaselTMA_SP43_115_X4Y8_2908",0.320067533144765,0.37905071136513,1.93805214179507,2.44792957512274,0.0535580204964715,0.177627129220674,1.2281002123703,0.00871973711203526,1.7082099619452,1.816602670067,0.163032105553907,0.163032105553907,0.176287566225455,0.0604579152140923,0.00749723226967109,0.084923072045338,0.177605854979991,0.177605854979991,0.230431454943622,2.29543180989338,0.137652491088719,0.0236147322628957,0.00810029489867914,0.0414683013845162,0.0414683013845162,0.340848022313562,0.0908730541870137,2.72477706247845,0.229339004550489,0.178070400565444,0.154010785273163,0.208858207836908,0.023454687638044,0.0227544003290191,0.172953565333018,0.2510524702501,0.301281174860775,0.576131520497394
"BaselTMA_SP43_115_X4Y8_2909",0.652468793899715,2.19482749034364,2.49814331539213,3.1487644310346,0.155100438068106,0.574426131393764,2.4707479046195,0,0.23712298770236,0.0656740988799438,1.11420495930898,1.11420495930898,1.32864701396257,0.06552106319511,1.56058783965803,0.135871457822868,0.463552695734945,0.463552695734945,0.645136057167558,1.14288379866609,0.168337941528847,0.136412893511257,0.113798549867435,0.0537186689864562,0.0537186689864562,0.69215313683839,0.1055228203847,4.60700252500354,0.218607734136886,0.46485560291463,0.128136434290696,0.577394284628566,0.0890013057765289,0.0147359007526739,0.31817534034009,0.257178241173809,0.681650308742503,0.693296553574546
"BaselTMA_SP43_115_X4Y8_2910",0.547315838428722,2.14934772604298,2.11539732235815,2.65811943116864,0.118546148737883,0.431931397069677,2.21418096795463,0.0304440858268712,0.146348679063737,0.668529063801966,0.766772124214365,0.766772124214365,1.36488295134285,0.0214182405201055,0.693821662660715,0.190240348360786,0.406366892169758,0.406366892169758,0.530924268137776,1.32085443044224,0.145209392973561,0.252161448956993,0.185617035293445,0.0106095221091545,0.0106095221091545,0.548153185204785,0.0802053755154973,5.36237822657961,0.227973903373681,0.464815443641536,0.00188174902287203,0.498194170794654,0.0465476917904308,0,0.275669637592045,0.209972455373164,0.674164365865018,0.551923535451261
"BaselTMA_SP43_115_X4Y8_2911",0.45014399404816,1.64690168582983,2.23222828681399,2.82272403582123,0.0719209866907331,0.291615674051131,1.84866316501202,0,0.168667368769213,0.0804200828747518,0.949593069546569,0.949593069546569,1.526854415873,0.106157333205524,1.06213512047439,0.18796600526379,0.36261035243428,0.36261035243428,0.375999621093295,0.760736007639369,0.237653943771047,0.118169361620161,0.14385190178763,0.0453385937503098,0.0453385937503098,0.879085297777412,0.135596794956261,4.08847652937272,0.100881014531469,0.853617285025817,0.0703477066827422,0.570752578988392,0.0939260538582995,0.0935055528827287,0.333545622242669,0.146054775233141,0.541773975089837,0.401839826013552
"BaselTMA_SP43_115_X4Y8_2912",0.529398067106397,0.498518918864176,1.39963874155478,1.95665260335654,0.0645965099437217,0.134466420126862,1.1543513041206,0.177234708593873,0.970415976546305,3.79309762434578,0.36243236753152,0.36243236753152,0.569042002939158,0.0959657859355157,0.0580647226208201,0.101501501063005,0.392927444242932,0.392927444242932,0.17406679187963,2.19026972790179,0.154286870898666,0.151906806031671,0.141882358987327,0.167113757631181,0.167113757631181,0.338298306455148,0.101371793283821,3.84700366584261,0.141513050128355,0.224136333523323,0,0.313111904317804,0.128339601736352,0,0.242612962578698,0.1141801660283,0.379304779730087,0.640045834024859
"BaselTMA_SP43_115_X4Y8_2913",0.37812385252129,0.59562876182837,2.1511623618518,2.72069636607654,0.0960035098125779,0.144437185990674,1.97403622298024,0.0965085833687179,1.06112749606213,2.78226655724356,0.27769614858819,0.27769614858819,0.230879714239329,0.0556973266440757,0.084471893965381,0.167398351786571,0.312427656052277,0.312427656052277,0.178808929356897,2.19069849473158,0.147371224968165,0.152967381381959,0.0686423332275474,0.154481014056528,0.154481014056528,0.27514325926465,0.0978228726449892,3.85555010120594,0.109131070484143,0.248285741481138,0.0175193171177386,0.485302067354783,0.00504404619554697,0.0891936418542617,0.207880231152124,0.267467572137419,0.581237552899775,0.574223716973959
"BaselTMA_SP43_115_X4Y8_2914",0.63795291193897,1.32049946864402,1.64575401258578,2.21115218869755,0.34637572117148,0.229651616724367,1.38023842382399,0.0388696270831085,0.265921270522677,2.93940631038614,0.664075355880383,0.664075355880383,1.09238430780859,0.144319541400742,0.130155698202526,0.121873263529902,0.434687320944875,0.434687320944875,0.541865257886506,1.667145189879,0.297036362549522,0.436082964566267,0.244355760773764,0.321769284145904,0.321769284145904,0.295570530838926,0.188505230637097,4.00645625520631,0.340979532576762,0.26999481475203,0.164361205128508,0.870176703905929,0.0674235698190091,0,0.255308169730051,0.224234049039058,0.83444909417728,0.978599627672009
"BaselTMA_SP43_115_X4Y8_2915",0.239511674390149,0.693426395041689,1.69570376279325,2.26597683963822,0.0169587469288368,0.0873409806626718,1.02762224141982,0,2.82354721032397,2.15670058933254,0.256147365483633,0.256147365483633,0.413593455068675,0.00884509377594957,0.199470600279576,0.0750584245585719,0.37555107888955,0.37555107888955,0.374123237391395,2.23062998086518,0.194591432736698,0.082106172510151,0,0.0820308479606171,0.0820308479606171,0.351184895657305,0.0517560615299152,3.33893240992877,0.232695088445847,0.3939778773005,0.0727467127990716,0.194820076543212,0.260750972688258,0,0.220831009975454,0.14546966911641,0.265209392738535,0.178418016070517
"BaselTMA_SP43_115_X4Y8_2916",0.313779620470381,0.496018794758244,2.03593184450873,2.61341449293829,0.0597005755623612,0.197489512957576,1.82219622823415,0.015032761151533,2.92811328246334,2.51178214245274,0.354404841095578,0.354404841095578,0.450432788385631,0.100399038079622,0.0652410108986957,0.40741885403423,0.53216639815764,0.53216639815764,0.482598831327599,2.39296580279861,0.145848381923657,0.18516851814774,0,0.0324063788177144,0.0324063788177144,0.6095343682807,0.143323819806386,3.41278990068607,0.376364200701391,0.584547603584156,0.298133828206363,0.324065350477534,0.488147235687417,0.0258076142712012,0.367926601302455,0.191425909685523,0.360877035458385,0.409957762395506
"BaselTMA_SP43_115_X4Y8_2917",0.546987314981153,2.03280524486674,2.31845852099742,2.86724012963689,0.198271270056264,0.527574314579563,2.54611336816651,0,0.0877639750576585,0.146969433324672,1.18050967485895,1.18050967485895,1.62970160053671,0.131197571755313,0.575066768014423,0.260052113808259,0.406911312950419,0.406911312950419,0.470561791452983,1.29555380809764,0.139987699331864,0.0629528629868783,0.165936895411521,0.0679830452357335,0.0679830452357335,0.579924323660182,0.108836463545952,4.88333455368766,0.22491916562008,0.430055451848276,0.0956448464713754,0.672497499094305,0.0585632481285232,0.0700133511677939,0.342413475098393,0.191117639468717,0.625726059962263,0.558157171317437
"BaselTMA_SP43_115_X4Y8_2918",0.719709886647118,2.37875739572421,2.05189426179446,2.70425539701739,0.204609780781404,0.473278247841211,2.3189805834747,0.0679844814661011,0.0630698612792242,1.5326146281868,1.33920658233718,1.33920658233718,1.5921744908594,0.164991438931396,1.2453613959067,0.181694929655207,0.510505817377353,0.510505817377353,0.483657588088265,1.25486979517824,0.174397942033079,0.107651944851499,0.142828001463363,0.206796871890124,0.206796871890124,0.627997771625331,0.0889468464303741,5.16094047249353,0.359074886542054,0.779400962177537,0.154102443028203,0.773508246126219,0.105671063755256,0.112334008258037,0.470359383592909,0.155195376378605,0.702796876781724,0.671007560422477
"BaselTMA_SP43_115_X4Y8_2919",0.330199293898556,0.559465994932583,2.05181350544441,2.56085073378353,0.217725207149329,0.114346231331198,1.74606352017442,0,0.340494156808253,2.63277129341544,0.468686095618466,0.468686095618466,0.506764976235006,0.00619741822432331,0.0931071147532493,0.0441196400849813,0.279817622802137,0.279817622802137,0.325805205759602,1.72079455734048,0.11692522001494,0.227974130549821,0.0643046685627759,0.190058339833299,0.190058339833299,0.397174419605092,0.0165659749554739,4.35212336387926,0.911450841055876,0.265442351125559,0.365106199399168,0.682081639171484,0,0,0.262733208487914,0.0957355189525621,0.396625426586064,0.164734748141418
"BaselTMA_SP43_115_X4Y8_2920",0.671296820973415,1.97087125727734,2.16197352134971,2.74247132153775,0.150804904228617,0.653888531178211,2.12408811328373,0.0127697741981971,0.168911380196144,1.58530009603711,1.56690810793693,1.56690810793693,1.73004655267332,0.0796490343107814,1.07346796832953,0.242581952036201,0.431065982729398,0.431065982729398,0.421251379959778,1.4522629792151,0.0820349651425832,0.17219367401706,0.171778450305804,0.0570365898440829,0.0570365898440829,0.586155684984368,0.120822484540572,5.20808939685361,0.280406993711584,0.471720696942357,0.0674464879730117,0.577272239050826,0,0.045740619638821,0.358377071233792,0.137369111273396,0.701700524393465,0.655682017687742
"BaselTMA_SP43_115_X4Y8_2921",0.603427991291161,0.713272043548206,1.86390058734886,2.41402532195326,0.278017468355674,0.117168843415267,1.47316869589235,0.0226874050995129,0.118651368031402,3.56026396203943,0.331067986433959,0.331067986433959,0.509681400381328,0.131446086903469,0.0258858738606482,0.111880754558961,0.246338637204923,0.246338637204923,0.488139134503276,2.10464063917352,0.0690929782640155,0.170725271070136,0.203194319863349,0.0650508125133852,0.0650508125133852,0.421614728709587,0.114626171420205,3.57519341198194,0.237289368576267,0.159129611345317,0.101130173322667,0.32147723962987,0.00925307248479116,0,0.24609342946995,0.207615301680055,0.630180974411474,0.650665830184938
"BaselTMA_SP43_115_X4Y8_2922",0.374089579438781,0.467426983088689,1.45173687715784,2.05000992348968,0.0882906602655481,0.293099696839262,1.16657501430831,0.0256014668441265,0.476575215330543,2.84274079443933,0.262651219379946,0.262651219379946,0.371290929265597,0.0398576084505381,0.0824134272236964,0.118673599797399,0.397353258000052,0.397353258000052,0.231864059618207,2.3073634348202,0.0954351117040509,0.104358021035521,0.0656629597851252,0.0306625527087034,0.0306625527087034,0.412743147761351,0.0510109165580038,2.53831932832373,0.172015666061713,0.166193711510172,0.0995808246966052,0.335020131510537,0.0347217706888041,0.0295331114208874,0.175060723510891,0.172583388182203,0.375699687951815,2.1894124125364
"BaselTMA_SP43_115_X4Y8_2923",0.730743949457023,2.07227048568505,1.96940323068248,2.49071084190996,0.223810685092987,0.476556239553089,1.98074605761335,0.04490669555253,0.126900405030044,2.09008927093329,2.20857419817599,2.20857419817599,1.86642443169426,0.180744775156326,1.31851173741434,0.160609492211974,0.350367876309649,0.350367876309649,0.560280872200403,1.2035812372243,0.210536197614397,0.147095082640262,0.0985813988074372,0.0898501990487046,0.0898501990487046,0.519621250219091,0.096574272984306,5.01112667915313,0.234265783551171,0.403567154578466,0.0505600574011163,0.644444225729626,0.145837687159916,0.112703532597111,0.305626009975723,0.184557166447991,0.729500539567476,0.57546996010728
"BaselTMA_SP43_115_X4Y8_2924",0.458974893454946,0.863190173023307,1.97749765490466,2.53240082425302,0.0728760872577876,0.201604581934482,1.65535099653298,0,0.517042954363009,3.24995564945385,0.628921983124719,0.628921983124719,0.477372355140588,0.0414165574952639,0.250204633013222,0.126031364512781,0.296884104873877,0.296884104873877,0.440679769190958,1.43519569300447,0.128161878761775,0.183653891725477,0.0713864660864482,0.232470085206821,0.232470085206821,0.413131716677824,0.096331202025295,3.8654318162684,0.295234402443917,0.37943138901928,0.0374345176389858,0.362427135133203,0.0706175234787159,0.0621414517233429,0.231585124121902,0.185707459499908,0.49607680363692,2.89738444003395
"BaselTMA_SP43_115_X4Y8_2925",0.533802824625928,2.04024009756189,2.02304121485787,2.65040787682563,0.246754592973112,0.585188461855401,2.20235095565373,0.0860662912866129,0.107284013361888,0.404204125955388,1.34778659783551,1.34778659783551,1.58236680906525,0.148130700051934,0.348909286386333,0.144805748864308,0.592131169338474,0.592131169338474,0.478331809198346,1.20309228139082,0.144046634525017,0.139864059532469,0.148511426591526,0.0558820966209064,0.0558820966209064,0.462412377799382,0.127540666283859,5.09859112566415,0.205092955109241,0.716670160114765,0.0627681646603276,0.440889770455023,0,0.00683462037324564,0.210229605446463,0.132313574793761,0.641035818458682,0.502983489726435
"BaselTMA_SP43_115_X4Y8_2926",0.488607984986109,1.33667748214925,1.87686837136965,2.39748398120388,0.0764524477164815,0.100512789843852,1.97029563326753,0,0.149577794673874,2.99639486469556,0.459174996829063,0.459174996829063,0.668135667069995,0.0690282390354717,0.437437602374454,0.240645879105636,0.345296038014054,0.345296038014054,0.0998188610301235,1.86936260909191,0.0467462629703407,0.0964226768574514,0.116478329321907,0.0956397388753574,0.0956397388753574,0.402992573875428,0.0438631295685248,4.64301596668923,0.319605539348448,0.670747248957751,0.0273622870667359,0.450490962862856,0.0649848750135003,0.0300147761642606,0.267166415291497,0.381015117565493,0.582922936981721,0.520543686565806
"BaselTMA_SP43_115_X4Y8_2927",0.349235859742937,1.87259733349109,1.84461667459437,2.4334318563812,0.24973598428058,0.389084605821151,2.27066503685248,0,0.096993050836422,0.197764691788252,0.95120138505817,0.95120138505817,1.30452136403091,0.111123617536274,1.08808909996449,0.221744884882645,0.373598694005155,0.373598694005155,0.457959974697433,1.10415331765064,0.139226622400283,0.0564794305872988,0.0486895035622439,0.0609696429282686,0.0609696429282686,0.512614748512241,0.123641810103345,4.46276675312959,0.123107767659354,0.491192763017014,0,0.558379229042655,0.121260548433358,0.165461849258534,0.307863872891982,0.119125756843718,0.675225872258275,0.50932855814571
"BaselTMA_SP43_115_X4Y8_2928",0.38178402101157,0.569890917737932,1.60560041184892,2.0726897930691,0.04808853196894,0.375590161807471,1.1285600155947,0.00622198564311168,0.529832908687879,2.58028391169907,0.406144926408757,0.406144926408757,0.519792567699936,0.0231918772190263,0.0859199266412623,0.165324716064618,0.206107423049968,0.206107423049968,0.254366154192668,2.40706645764668,0.0925528381853827,0.109751267983787,0.0342059917977489,0.0418015372363263,0.0418015372363263,0.336532908051571,0.105348841379413,3.32032123984176,0.208529837424712,0.723184647102127,0.112191818549287,0.342701526277104,0.0404193611780823,0.0428861773090148,0.161020118544607,0.302867940491054,0.540291149858606,1.2018806176629
"BaselTMA_SP43_115_X4Y8_2929",0.783743750012237,2.15098349711169,2.37882012449416,2.94017026974562,0.163042464949505,0.238883725253594,2.43435667129551,0.00202743634592669,0.333530253867438,2.35648059942352,1.63457511205749,1.63457511205749,1.59117989710447,0.0964771551475548,1.08643167888515,0.242466320174616,0.479992756003635,0.479992756003635,0.439914469849317,1.02340962619815,0.12829841934213,0.192385773723298,0.0215017168209086,0.103126606656894,0.103126606656894,0.47847211307267,0.128268030268929,4.78329380264134,0.824339425338685,0.508678609646748,0.4058005461887,0.565687769142104,0.063272542330719,0,0.329913168655073,0.219187453499347,0.670827601552074,0.419410387551573
"BaselTMA_SP43_115_X4Y8_2930",0.278856332200369,0.65577527130113,1.87462648935792,2.37222282182342,0.0654356883294602,0.186056942903298,1.74868781234078,0,0.355646833150266,3.71977772575736,0.545208708867194,0.545208708867194,0.380382353352542,0.057569641925915,0.0730402513191566,0.154786037683822,0.293727557238026,0.293727557238026,0.106286009101958,2.2390052535691,0.0915384255090245,0.145882136025411,0.0859590619734455,0.549037955161094,0.549037955161094,0.550994057746695,0.128576999671617,3.67888930997428,0.172403609948861,0.460720154075741,0.0257617129912196,0.251266881398436,0.0888097600383808,0.0335020281720963,0.210216111979393,0.116477578104309,0.427201225203494,0.409284208281089
"BaselTMA_SP43_115_X4Y8_2931",0.90591176904286,1.79960229417128,2.34375733744893,2.93917592937438,0.178958222079624,0.506191746534507,2.64211290136363,0.056659977123027,0.0400220740087223,0.0493313155814184,1.42922913582315,1.42922913582315,1.71340209220485,0.04730626979573,1.35241185428045,0.213393799089563,0.521793520928368,0.521793520928368,0.473535865420002,1.38299268167983,0.143303986314798,0.27714638474264,0.24857121769376,0,0,0.553249716352105,0.0497296366605926,4.38313472392283,0.363468928256863,0.695785591413205,0.0614099750471184,0.779996104509896,0.162386778135595,0.172551155828476,0.245062792998302,0.222023961184965,0.8224763849914,0.714650060446687
"BaselTMA_SP43_115_X4Y8_2932",0.513849696144184,2.14167589182519,1.60654486135534,2.10189992277029,0.135170233856086,0.523340142476003,1.97919248871905,0.0744959528206207,0.147353015297028,0.0687292974799897,0.787558218466224,0.787558218466224,1.70037621833619,0.0502612673993944,1.45359166531037,0.206773406479368,0.219777920810765,0.219777920810765,0.573219717410081,1.03793948483474,0.171457948045755,0.105658594929302,0.123878419867529,0.0844696074654222,0.0844696074654222,0.460282940640017,0.121673100766242,4.65426372798183,0.179202060380959,0.302077116333223,0.0996666550578358,0.617217978023942,0.0273931742301374,0.0605927223667233,0.301815786715704,0.130517215690854,0.661506616621067,0.321450450052684
"BaselTMA_SP43_115_X4Y8_2933",0.621850417343802,1.96064938070684,2.0043239717576,2.58190231373517,0.0667646181426675,0.541212047254659,2.39114075641618,0.147853223895445,0.0842747507998412,0.250565853878574,1.6832049856359,1.6832049856359,1.38407832569082,0.0424216630805378,0.52093346434751,0.129493440638312,0.546542769770945,0.546542769770945,0.434539296814398,1.11481820044906,0.103207357709368,0.122469650442,0.165254985715199,0.129720138393742,0.129720138393742,0.521418418458221,0.0978318950219474,4.93322663358139,0.0559460605269458,0.584180478102353,0.00281750832481963,0.623636903550042,0.0447050863508566,0.119224325235082,0.388192946233969,0.0865860448350549,0.673603685359469,0.39431574427912
