"","EGFR","Ruthenium_1","Ruthenium_2","Ruthenium_3","Ruthenium_4","Ruthenium_5","Ruthenium_6","Ruthenium_7","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP41_117_X13Y3_660",0.243618367441977,0.925152186086449,0.29651489814754,1.26240734566288,1.18759566026414,1.42065267806464,1.98673434519842,1.71947567840195,1.982179102106,1.71716451555296,2.21235601478915,0.878604188937001,1.51444553472153,2.45759224241294,0.0117908180813054,0.264760384736699,0.136339330951585,0.630245459317923,0.630245459317923,1.58768962622705,0.0967039337598991,2.29600858313845,0.809097250166458,0.476553630381425,0.476553630381425,0.382850715471237,0.326815225877266,0.138492923773573,0.169539532006166,0,0.06194037051283,0.06194037051283,0.37241546999004,0.0518734412258033,3.07560914043014,0.0810988517383253,0.0795746275958037,0.0660450407486292,0.604579387214701,1.6373414815158,0.247608664508942,0.132099123735587,0.302089352275432,0.698457942523248,0.271612506764014
"BaselTMA_SP41_159_X12Y4_2161",0.070657202084122,0.879682132286516,0.337566876889111,1.36857713663245,1.32113359646152,1.45642665318215,2.04582731710156,1.67358460528921,0.192682490934093,1.0897210723691,1.61882054209165,0.094552912839731,0.0770567038449701,0.490316971108353,0,0.0205271065622608,1.01532527369091,0.201096687988359,0.201096687988359,0.0790523408656557,0,0.0434824561957529,0.0332629370935188,0.221669224289145,0.221669224289145,0.0504910543531362,2.75974100601475,0.0500015278377871,0.0255301288650436,0.0180639949661652,0.0130820020146433,0.0130820020146433,0.144581233682641,0.126296746054873,2.26320009585126,0.0690593860136173,0.0983881159168034,0.0981618193000053,0.0588130541656867,0.0358302780961542,0,0.0293853425862548,0.0208409357077734,0.0806431446518826,0.160674668248813
"BaselTMA_SP41_134_X3Y8_176",0.0715345651142138,0.694003928238689,0.129314180746115,1.08559141088531,0.934383306177229,1.21633887934048,1.67800399353852,1.32625999377899,0.125938927390998,0.967635430370332,1.46078879896497,0.00441427138371581,0.0436596571462287,1.58892845608722,0,0,1.10866203611884,0.377169736371494,0.377169736371494,0.248100046568804,0.0151291735203605,0.0878469894388882,0.079956691496358,0.153205843273633,0.153205843273633,0.136150915678241,1.76396983700025,0.109187553207649,0.228174591999691,0,0.00704279229322369,0.00704279229322369,0.30239473358552,0.0402315178593727,2.55439794587813,0.0462911785049316,0.837808021697106,0.00515692743688727,0.203127379512979,0,0.0144386484912843,0.0943938907499955,0.188537502255016,0.208972194778731,0.352310375777219
"BaselTMA_SP41_204_X16Y4_237_233",0.349318526351794,0.875051954440341,0.395070641323004,1.19754116151556,1.13287250325977,1.43557964349993,1.85112594577361,1.63897414104238,0.975166746170524,0.969077016059792,1.45627810981959,0.189872240291678,0.0864504526490499,0.933861341176705,0.902514022142112,2.35279388970978,2.32015808796669,0.812748699651788,0.812748699651788,0.929442424509526,0.0560844923039597,0.0694308106633759,0.134309425988841,0.381792144012487,0.381792144012487,0.107879331396517,2.44100261157268,0.0708099938617379,0.116773320020757,0.0533825843925613,0.0458215436807409,0.0458215436807409,0.475313446208921,0.13180313602396,3.57683270213178,0.0924644439918987,0.463757821796463,0.0305591884066727,0.645103912729432,0.110952889715483,0,0.223926726476794,0.205391013463945,0.534592360168728,1.39167685982557
"BaselTMA_SP41_11_X13Y7_3290",0.241317933613479,1.01983032815955,0.420965029999118,1.46906148629666,1.37450097732539,1.69923124193235,2.33199474056027,2.05569425287062,1.95197620397107,1.21736040075185,1.60654065302219,0.111867280062324,0.507760375785764,1.84010618315163,0.2668346836222,0.0887487386031696,0.0740811271281712,0.59054865659056,0.59054865659056,1.05168424058951,0.0715277967611895,2.10545888373756,0.427560930316702,0.444082710256472,0.444082710256472,0.0792645578381978,0.976939286224255,0.151502321097393,0.0906826503685616,0.0149289908534201,0.0987774075151601,0.0987774075151601,0.240576910767338,0.0977382898076676,3.68252607445989,0.0896719979022064,0.14338255703594,0.0425946731190211,0.494487039909973,0.364154786175471,0,0.235485963399372,0.121143110429214,0.396340287825075,0.220555030359021
"BaselTMA_SP41_204_X16Y4_237_8",0.327095170326092,0.867566545485723,0.35108592376499,1.37933280098707,1.35974172425611,1.46618446926008,2.09865634586799,1.79175938975519,1.95222122500225,1.28934019226089,1.73291581196017,0.214478076579659,0.536636229786623,2.29801054260601,0,0.693006003515551,0.0672213071106011,0.877504354040457,0.877504354040457,1.02925600744569,0.050185882687062,2.75257105573196,0.32287784194257,1.08430182748682,1.08430182748682,0.424526530043414,0.604519809883977,0.176941594660669,0.112032007251551,0.0215877866890307,0.15943875364469,0.15943875364469,0.620349651585434,0.0633261668477391,2.37234365654082,0.0258994613179115,0.0642654978486196,0.0680137473785692,0.603624072980428,1.08206288621324,0.103936250674127,0.243539039205293,0.372843397605438,1.11839294717679,0.573859537529217
"BaselTMA_SP41_134_X3Y8_234",0.256111324441666,0.886370333006801,0.377391528436044,1.31399243757491,1.31770010564392,1.48566470527298,2.04752799794069,1.72233844256688,0.675408698919015,1.14457903100925,1.64860732759737,0.179679803050191,0.371088282103332,2.26869244768099,0.164864032727066,0.198305862062299,1.57594439901059,0.644173716513752,0.644173716513752,0.398668667069821,0.0989578070594958,0.0705324797433718,0.110131339141229,0.502628622982422,0.502628622982422,0.172404742591745,1.4468902007755,0.0733041798924433,0.389957681958925,0.157567474263656,0.0301969104017495,0.0301969104017495,0.760005128475721,0.113817057217518,3.25531320993382,0.223249651619313,0.299109422464966,0.338860373881141,0.483032890355984,0.0932884322724265,0.0430426911228317,0.210233017508199,0.867733042863643,0.601521971459661,0.758995237194612
"BaselTMA_SP41_11_X13Y7_1243",0.408381930219932,1.07060642461453,0.590139873482239,1.47688794113425,1.47556357422196,1.66598272944351,2.26889230842964,1.92178282378607,2.19523552419262,1.8826435470152,2.45549367199529,0.771490911179873,1.19496288415823,3.01047554151876,0.103651040996811,0.124593269509728,0.0696948119903561,0.856573904210749,0.856573904210749,1.33754783895561,0.178443189039178,2.56638978573761,0.463276577291426,0.840499179141373,0.840499179141373,0.0683493573103346,0.711351713918746,0.0523540007788016,0.0801360972906535,0.124979973316059,0.0580649028896869,0.0580649028896869,0.572662606545655,0.112967726157947,3.13439254954417,0.0909968994337732,0.215311559514937,0.0846502014338455,0.737166326362845,0.583656668044027,0,0.364931719789786,0.292469290813925,0.708680708253339,0.375059725861188
"BaselTMA_SP41_135_X8Y5_3127",0.223188970532923,0.92057446084345,0.462374127093856,1.35521350399022,1.29302330367531,1.52631457075658,2.03212891869319,1.78733601595909,1.0177228182047,1.40111477887691,1.93565355057118,0.0373448412070603,0.492930819499629,2.37821381065328,0.117748942629953,0.150717430452513,0.731968295249774,0.516531741034272,0.516531741034272,1.02328403812942,0.0724593861409861,2.16092926782579,0.965910393963272,0.421358012274059,0.421358012274059,0.119137113139087,0.784829402129634,0.0833273099387858,0.0750862808471551,0.0182170584797569,0.0483040081578619,0.0483040081578619,0.428000922143834,0.0633560575538697,2.31621253218387,0.0277026616382953,0.179780081077621,0.0538993163276564,0.257307252702993,1.26673172681308,0.0870118541342455,0.0888261506086064,0.340722556774441,0.719697658620614,0.823824425907876
"BaselTMA_SP41_11_X13Y7_3217",0.231156538774316,1.04964485053348,0.363594596877578,1.33899786106145,1.29462751019472,1.61532598115423,2.2657870866361,1.89940116873376,0.703828902489559,1.14120144337481,1.58765325878233,0.0125298696157726,0.162064776238573,1.93594212626584,0.0109858479653572,0.585801238412,1.18641850540357,0.562031138753353,0.562031138753353,0.406264299230349,0.00247443007885115,0.850167397899546,0.026946350169111,0.396491955888335,0.396491955888335,0.204851585580944,1.88901667207557,0.0102448343589405,0.0874779931050709,0.0793434136792514,0.457358113636284,0.457358113636284,0.246973717042847,0.175327645016508,3.31528944925035,0.262888607492723,0.315998240420268,0.0375346072522457,0.31806556157612,0.0490944057243541,0.0186469237967226,0.0626461466367881,0.124368116731329,0.504231246416235,0.587774803127209
"BaselTMA_SP41_126_X14Y7_1746",0.174391167182327,0.922921531483071,0.424279349600581,1.30786207059008,1.27850409952941,1.47898351144552,2.03444944438679,1.78383739150369,1.27315639111393,1.21760357056397,1.70562465482793,0.0184011957418657,0.0884975909297378,0.710950732475722,0.00975745605189187,0.289835892087438,0.282308981738162,0.255300284001022,0.255300284001022,0.522570222461366,0.0468947534438164,0.893469149811057,0.142645264181762,0.223980411093218,0.223980411093218,0.105926649332256,0.241793398658197,0.0228946947855117,0.168153479175716,0,0.0355455710990025,0.0355455710990025,0.268824335871462,0.173246955959359,2.0585904391973,0.00810888236235602,0.044747247915509,0.00288474173077986,0.359221291295497,0.11107909349577,0.115776594764243,0.0693686753949058,0.142507416152913,0.283942892349954,0.022844253916665
"BaselTMA_SP41_18_X13Y5_762",0.136466783035204,0.878717807404803,0.315279465314492,1.32797874451335,1.29687059682765,1.54026300882506,2.03996717144224,1.75682522937786,0.915851456092066,1.67506440114779,2.25530432816295,0.183474929119149,0.209413589208127,1.62240555668063,0.178130539855194,0.119219427162541,0.0506885993284744,0.490130491126151,0.490130491126151,0.513315862288537,0.0184251001496883,1.62553857431447,0.0772368988728581,0.317367774797489,0.317367774797489,0.0619303475667542,1.24259757206631,0.0666793325414497,0.0612150377384453,0.044136906846456,0.0674888573064449,0.0674888573064449,0.169391613411902,0.058730690094381,1.33874195003358,0.0275209337401558,0.0482489914218504,0.0176597900184724,0.189747318696678,0.339609416871192,0,0.0576272270203196,0.0580143421172659,0.364961700066545,0.0870550451112799
"BaselTMA_SP41_203_X8Y8_527",0.290453900625201,0.807005838473601,0.255417118512894,1.30550790336327,1.1347634338499,1.30040714585658,2.02152548324624,1.6444310318546,2.40990317811957,1.27843067115875,1.74717610177922,0.11839203858331,1.08049553619203,1.54780324892428,0,0.00963232910215399,0.0190947289515704,0.911742813528673,0.911742813528673,0.725343477720622,0.085779928971527,4.19105962510689,1.4070795493236,0.791301214461735,0.791301214461735,0.240478498408356,1.16326201681862,0.158541387785434,0.0769399800709976,0.301340989736991,0,0,0.682854824176453,0.0194316984361744,3.2471189332909,0.0549817038334954,0.175996631564656,0.0145201029931553,0.507460018240118,1.72713975577341,1.09159366994397,0.240116585784113,0.107406157830752,0.970693782893073,0.328874835970504
"BaselTMA_SP41_134_X3Y8_880",0.324469578508408,0.768857492931049,0.259179713181097,0.97455967598584,0.956293253144665,1.18021794689588,1.7414103350258,1.57090830562665,0.556626966007923,1.32709270372463,1.8032542264904,0.0703529561786546,0.35324900549955,2.68434304152841,0,0.301256204105087,1.66910444809626,0.426468757267613,0.426468757267613,0.93345442435951,0.0778332397838743,0.324410009146755,0.119705326246049,0.51076652533776,0.51076652533776,0.254358046245334,1.34390676250521,0.0170956243038326,0.122026833447264,0.26529108292842,0.131301901731115,0.131301901731115,1.2220534372259,0.0383288253583124,4.02470478928298,1.0804732276498,0.351434053039085,0.265741139694116,0.411515918166746,0,0,0.167306458088126,0.478539158068457,0.745178465032124,0.983604811356422
"BaselTMA_SP41_14_X1Y8_2568",0.480180909986928,0.87077019860674,0.247787385762715,0.809123013818857,0.711403431370666,1.44143346468122,1.78609763985293,1.60875012446376,0.920210906512267,0.971346981307483,1.55734165333594,0,0.196471020895333,1.47119413070411,0,2.47740630179868,2.29771599496474,0.573502259291965,0.573502259291965,0.333269249576973,0,0,0.325561924026966,0.500982196532818,0.500982196532818,0.145510822850213,1.6462893168091,0.0834596095595158,0.173449819497484,0.045958115804184,0,0,0.304493082943892,0.141776495119062,3.15697931001976,0.103858681964027,0.36423033862465,0.195824703217803,0.243956493544766,0.184422965741486,0,0.317324465959096,0.341244344137703,0.291045996625738,1.00888423166025
"BaselTMA_SP41_18_X13Y5_1219",0.197738044722507,0.947279966449338,0.418697813098755,1.33433168963636,1.16010448985361,1.37505291870603,1.92568090810881,1.68548302455217,0.564097260322754,1.61193941592093,2.10245442871619,0.075274275661774,0.180500726470559,1.70012394340155,0.0255447746490006,0.467493655204414,0.923922608850889,0.471320686217617,0.471320686217617,0.274382184165374,0.0550475673750767,0.366478812502213,0.0493896895324447,0.345241785306082,0.345241785306082,0.0996189441685222,1.45942404761345,0.050131236691901,0.0599213173453471,0.0456495040971667,0.0345663178202253,0.0345663178202253,0.180462676073902,0.0538476564841167,2.43130226671391,0.122729236892749,0.310740224668001,0.0409681675845067,0.227233913237459,0.065183235156506,0,0.122029343811091,0.049417320582622,0.33069943585188,0.06671776452607
"BaselTMA_SP41_11_X13Y7_2886",0.149011132239359,0.833107799168291,0.372088671108057,1.29164521671266,1.25811650484211,1.42877307882957,1.99419829504106,1.69600685357362,1.56466721344518,1.01456110927733,1.54398716096919,0.192136853768401,0.586469909238092,2.12901814678193,0.0198252904768587,0.0656718125459137,0.039286053264297,0.404691033809757,0.404691033809757,0.80656081819379,0.0517029695464977,2.55348872918608,0.358062859461518,0.432398053607603,0.432398053607603,0.138385696251692,0.445765498368483,0.068080561426504,0.0705243729247637,0,0.0516485872310128,0.0516485872310128,0.320878259173914,0.0685142431904222,2.95876271576936,0.0651278193384631,0.084318693947176,0.0142364340681976,0.252314028310294,0.317578001669086,0.0367550101035915,0.183937008019021,0.151401024182407,0.262643144711367,0.107432036339067
"BaselTMA_SP41_112_X5Y8_298",0.287649210210455,1.05396356392416,0.514219836969751,1.05117123540148,0.792013386599868,1.47170721561869,2.32124329228543,1.6784663998436,0.804992397949232,0.874496003370096,0.51082563568692,0,0,2.29817192246306,0,0.277923680066454,0,0.02906097155657,0.02906097155657,0.735501782390881,0,1.50932548358164,0.411591331208665,0.355406531254434,0.355406531254434,0,0.0217371085450931,0,0,0,0,0,0,0,2.08011425090815,0,1.56394370220783,0.227078847189474,0.261904194179339,0,0,0,0,1.06736614200587,0
"BaselTMA_SP41_206_X1Y2_3026",0.134726437281347,0.726417635852634,0.216644322346654,1.06096643416944,1.01672964568133,1.20037774490984,1.74942489662412,1.49755396088957,1.09812724467324,1.24733575732831,1.75698824891814,0.0102152131240726,0.466711635853566,1.23057319550818,0.0190593976392581,0.32286500316859,0.0736015749737495,0.229419459537103,0.229419459537103,0.680949354577948,0.0263039686721945,1.86840809624324,0.447375035711393,0.377002430527266,0.377002430527266,0.0629309532188209,0.804309169430763,0.0509567140476891,0.0524014405893164,0.0200429774875358,0.0265201058379826,0.0265201058379826,0.228568804696384,0.0296751739886458,1.58839943233718,0.0214690361594493,0.0234983147610529,0.0089214856316636,0.175522237881895,0.7112446112962,0.109776552770504,0.103206068215619,0.150874074059708,0.720052826500837,0.0772569934208144
"BaselTMA_SP41_135_X8Y5_430",0.137281312350594,0.923989879985572,0.30976966703067,1.24282806048055,1.23056927731108,1.46237290396268,1.92478074449003,1.71936785970983,0.533769792698898,0.838088887156157,1.27078687611055,0.0400035831170219,0.0271068049113872,2.03135777172705,0.0635983912524138,2.27126752638556,1.52188135758113,0.321717985552267,0.321717985552267,0.189080552083902,0.0163449208067548,0.301336100103533,0.156725228051137,0.252852474062042,0.252852474062042,0.200711025671036,1.8698556313345,0.0527805068059273,0.0337360809938229,0,0,0,0.374692762125115,0.0617017752005622,2.02476660226797,0.0232653464826632,0.224616132311469,0.0216678858938644,0.226929563332941,0.154012174990582,0.0638654340760996,0.176091711211781,0.241946895737178,0.432745523117192,0.349699035386679
"BaselTMA_SP41_100_X15Y5_2042",0.23913842900094,0.652990155217892,0.189953015199148,1.10339614066119,1.02281071036425,1.17769066022336,1.76827712742692,1.47427211299471,1.58396931403546,1.1940794367246,1.75714548287128,0.627166797974779,0.931777905828037,2.80944316211547,0.0679176551211828,0.78396101384528,0.3390635174264,0.468774255919781,0.468774255919781,0.650104213402373,0.104494898755775,2.26813271018893,0.290374752481167,0.713609904756682,0.713609904756682,0.136579457736444,0.791201738567979,0.107433345154601,0.550772930820151,0.0315731799493531,0.105843921803521,0.105843921803521,0.289571831682858,0.0578696437356078,0.947022724248598,0.0392005461820152,0.448814546179818,0.0241403068539031,0.312593304444098,1.25458073219537,0.127411355899544,0.228664065076079,0.092304319782048,0.464026989529357,0.221486423418058
"BaselTMA_SP41_204_X16Y4_237_30",0.151711609026832,1.00821854059268,0.415556896940828,1.32327852451064,1.30283508690433,1.42085100356234,2.29283782551412,1.91774162318498,0.746811411357121,1.02450431040109,1.34757207128708,0,0,1.49042980414757,0,2.1127260079818,1.63767024568084,0.598681165948781,0.598681165948781,0.495352052232531,0,0.0908757239563515,0.0210181114810861,0.349452818004836,0.349452818004836,0.259870611980392,1.6083692072444,0.117340864973539,0.131220916810956,0.0303835724575201,0.0324597379620329,0.0324597379620329,0.458193101690309,0.0669377721037248,3.24266783708283,0.0662874615241828,0.0523999820280478,0,0.398125946129467,0.259925335714938,0,0.232547657597748,0.470898184947531,0.266931530673377,0.57251699049926
"BaselTMA_SP41_134_X3Y8_1748",0.272119619196245,0.811496008850365,0.366793126858426,1.28762801169778,1.23220696948854,1.40658531637259,1.9357209937242,1.69549473846232,0.501698385999759,1.41100224401291,1.97259527710596,0.0723930055320234,0.192760347036735,2.19631948729034,0.188615007194971,0.38583817317849,1.99348041988983,0.481008918713537,0.481008918713537,0.769863921603301,0.0308333680780448,0.0875879018904652,0.0770556925913695,0.380422331854925,0.380422331854925,0.133391695689295,1.47875913155967,0.0629204331588479,0.160564165324451,0.140200448308894,0.0390626015703148,0.0390626015703148,0.628545714936529,0.0351494103592423,3.19037351618371,0.572004504166195,0.37694705230414,0.200827187133284,0.480695934672305,0.0603811012626278,0.00862692098351978,0.0869621185970839,0.388748457508431,0.565472703419081,1.16348123320708
"BaselTMA_SP41_186_X5Y4_1179",0.346769384096846,0.801943056809227,0.237395122600472,1.19213770805754,1.05738754891205,1.35281623339742,1.93970677865333,1.73843258142287,1.89552725852903,0.867234411854591,1.2271499739601,0.937078306891518,1.71561311810173,2.03573703752665,0.102211806775898,0.135864482124488,0.175599895698109,0.769860755913744,0.769860755913744,1.02101760415817,0.0972726285629085,2.83038258348707,0.208599689735519,0.781179858715989,0.781179858715989,0.830277561704043,1.06585095477651,0.312562538939365,1.04541916612368,0.099819650542828,0.185128520207947,0.185128520207947,0.512389641865455,0.0789542888659981,2.65077044433626,0.14507000700173,0.131987284492058,0.149814190744446,0.790350048681346,1.87534184833955,0.27412558765359,0.863672967589344,0.636202744923766,2.10538744268555,2.10255167556905
"BaselTMA_SP41_159_X12Y4_1391",0.631698193920909,0.951605232608197,0.330556514675612,1.29984900301346,1.29406698096414,1.47430180669383,2.05271817972463,1.87207958428712,1.52117438653009,1.08806710140838,1.75850303452132,0.550240695298175,0.747740767145599,1.9371301958611,0.086650022552739,1.50891007169769,0.822533405371238,0.83478384285719,0.83478384285719,1.44999582100861,0.092122749005507,2.98251272827826,0.377341192796767,2.01064424589178,2.01064424589178,0.423132726135225,0.644161852298402,1.26315231694545,1.12960734308736,0.0399954467648453,0.0844234279418924,0.0844234279418924,0.479803939299216,1.22269254097942,3.23828179358827,0.0683222441269837,0.260790920632241,0.0281318919714179,0.394117187956203,0.699472856274142,0.0994648290448425,0.331760238456087,0.401395485062425,0.810903586772924,1.24525735872073
"BaselTMA_SP41_135_X8Y5_2977",0.15027139794533,0.940207683237535,0.388590862606305,1.35251171569624,1.30502811594196,1.53471824258789,2.13177435193135,1.82188519511527,1.07366363338959,0.798318469331118,1.33043875001739,0.0222249927894291,0.313883573796706,1.78725656532102,0,1.12050716673545,0.71974493562773,0.346339365887726,0.346339365887726,0.536173045756434,0.0439062430931831,1.442991503467,0.524542144953161,0.327668060019857,0.327668060019857,0.0785024772443447,1.62094100161964,0.0125637760964502,0.0409385757713285,0,0.0218732576433725,0.0218732576433725,0.430734736497465,0.0654247716596214,2.66792103615149,0.0342931475339177,0.134497742561227,0,0.16768769870312,0.703074708326704,0.018608197618551,0.0871055867662535,0.213887757044055,0.488795961266561,0.319663425134547
"BaselTMA_SP41_165_X5Y6_308",0.296892691720153,1.15537226985022,0.443896552225838,1.37360953436398,1.40002225644103,1.70222921638355,2.26239514502563,1.96592383933421,0.553803697645517,1.30222513692355,1.7521207940867,0.17529384955252,0.29606840786041,2.45255846797719,0.077758026370291,2.30513887911757,2.87844818866671,0.39668998479434,0.39668998479434,0.522054439729522,0.0284186754310218,0.0618110908177491,0.19498931922134,0.486355644708731,0.486355644708731,0.230969180807899,2.22948746783312,0.191823375085735,0.218134334914618,0.108146792041295,0.482161792319877,0.482161792319877,0.492557193152575,0.0434899067442119,4.22379876660343,1.14926322925796,0.435063733888716,0.503083519060612,0.594909922657306,0.208575980412434,0.026018756667233,0.290930239951755,0.242029031887198,0.551884777839231,0.393184778411994
"BaselTMA_SP41_117_X13Y3_4099",0.326187490313652,0.86124835099885,0.346641680154727,1.29898196788493,1.18261691694042,1.4659254185899,2.00769594424469,1.79391443639408,1.68142169188879,1.30179449342586,1.88635014642254,0.397351027258934,1.39996282727455,2.04245870472364,0.000301648621822356,0.242972642739681,0.655700776935081,0.488286923153717,0.488286923153717,2.30580962070736,0.0852475746983632,2.78939687123111,1.07556218880147,0.464124155672741,0.464124155672741,0.442400084797119,0.344355468689174,0.16759292265716,0.349017071298656,0.114758006009921,0.0826740481415814,0.0826740481415814,0.441194698174691,0.14613385638533,2.62746255302171,0.0321300178827715,0.318379922779167,0.0493504515748955,0.574367562245843,1.59342580653835,0.446735811065511,0.133891855230582,0.438405278974724,0.767410025313623,0.404013760539687
"BaselTMA_SP41_117_X13Y3_1932",0.371360353875142,0.913228520545062,0.266161048078176,1.13317257784299,1.13054455988864,1.3373524200864,1.84330531236519,1.6814093351663,2.45725812843682,1.36972974974716,1.86127488127059,0.533425177573166,1.62322087336414,2.45441791607569,0.196798205522084,0.424817597685366,0.213755829077718,0.799521337802945,0.799521337802945,1.83138995498348,0.0234888853075529,2.96146987916083,0.874090838551096,0.513997213108426,0.513997213108426,0.641976153096158,0.381904843154256,0.190231685077655,0.357960412106178,0.113814096587957,0.0613132583102693,0.0613132583102693,0.532487896769644,0.049289784521583,2.24090749704466,0.0656508746488722,0.0741084982415434,0.0462904165892139,0.811807362055438,1.64657929045543,0.430864522495458,0.216765475716166,0.647541286878328,0.739508347486354,0.198364763051094
"BaselTMA_SP41_14_X1Y8_3119",0.334447496664845,0.651063077401005,0.282076001068421,0.896009362794517,0.890896235753089,0.982010768173349,1.69406478224344,1.29270172133562,0.867298687288548,0.952043886489023,1.20196590617883,0.00199873302312037,0.140939934007375,1.4510229595926,0.060130646654732,1.34947261683176,1.98707678330924,0.644632227056882,0.644632227056882,0.48164605815202,0.0207322159707936,0.51423915100863,0.173614588587475,0.423857713954797,0.423857713954797,0.29534223655528,1.68292964116279,0.120268488145208,0.187499500735438,0.158562431479322,0.21414786560725,0.21414786560725,0.348405913548593,0.0593113242309581,4.27640331056768,0.310066213884833,0.336829217947191,0.0251927790906183,0.506607248036848,0.205973446151244,0.0372138370885306,0.110714759529993,0.143885725119156,0.58980723387006,0.245199310914034
"BaselTMA_SP41_165_X5Y6_1554",0.347217940632462,1.01838388203964,0.430521733176779,1.51037598219458,1.43271150197438,1.75299548083119,2.28259725071643,1.95750568835719,0.443299064800288,0.637618697578914,0.894856608357731,0.0102381075007477,0.224984453855588,0.833926203979962,0.0311807869104246,1.60385854835723,2.74389482773643,0.278724769510816,0.278724769510816,0.449376297931895,0.0643438689779035,0.091518861626689,0.162573460259225,0.246748386087544,0.246748386087544,0.103714026861806,2.21550337610926,0,0.284371620360569,0.00714142334421598,0.0266288310299175,0.0266288310299175,0.37768988001972,0.053734990577456,3.11021384487765,0.271794456269409,0.205084162592087,0.150283326631452,0.280945183573429,0.0558327476119388,0.0185967802601641,0.129818058114318,0.137314725872659,0.425521639570881,0.194594597872857
"BaselTMA_SP41_134_X3Y8_1549",0.0706132296201329,1.06209156216607,0.313331999169904,1.26303754730037,1.16025028354339,1.62116883832597,2.08088876760178,1.84264955228237,0.359396905846133,0.77008563348817,0.980862765161713,0.017392823571623,0.0412257231368302,1.97268402428863,0,0.114495322814415,1.43641906509706,0.361029929425215,0.361029929425215,0.338685519651088,0,0.0537119392126666,0.0779886689783124,0.45053045894407,0.45053045894407,0.153797462686417,1.81749016152853,0.0402625511149893,0.0660298744857002,0.0197506350116017,0.138594797602488,0.138594797602488,0.171758379519915,0.0213219739258612,3.22899969907366,0.0622108785088317,0.352986314028582,0.0360509637395974,0.242858693535889,0.0650347135052543,0,0.074050585228508,0.209669930029689,0.451538537222655,2.02911181798856
"BaselTMA_SP41_177_X16Y5_130",0.224682207501931,1.2317515548701,0.549547950009632,1.76441421504257,1.63131802605305,1.95902527774087,2.57757808894722,2.17929547046964,0.0957526405000446,1.44006482644078,1.85923168521956,0.085081666167191,0.105608377451045,2.12331654046948,0,0.0877880234549272,0.609548605279529,0.370988512408321,0.370988512408321,0.144621562183579,0.046366224600258,0.0381449561071376,0.640397589787723,0.317252773557477,0.317252773557477,0.0958855041124065,2.60006451362387,0.133421201927467,0.130473070432249,0.618366392674921,0.025593233994285,0.025593233994285,0.377595478726248,0.166079326970842,2.72527929912822,0.437730465676951,0.102459702706456,0.0297311682960583,0.191875889638166,0.0811939060903799,0,0.156583747036394,0.112156450981056,0.36774475475367,0.207061294192078
"BaselTMA_SP41_126_X14Y7_1090",0.470880767301192,0.792556487754325,0.226652702092115,1.29704213666203,1.28411204852432,1.36972356850814,2.04208164591329,1.74451614799317,1.95016669938254,0.881681204644176,1.44356073632307,0.0871380610172458,0.0609795665676359,1.62979453838534,0.082279716210194,1.83796466413252,1.06609941469491,0.416275803960859,0.416275803960859,0.694983253300176,0.0193916241719611,1.94526519282055,0.304372032012427,0.307960188246439,0.307960188246439,0.405129031687888,0.968641280730424,0.0993284372899867,0.165040114015634,0.063807304007859,0.0951691031041169,0.0951691031041169,0.572343652384424,0.329895441466237,3.91410014364225,0.135824132925407,0.407650417843118,0.0441410935516632,2.19051795170001,0.283287239969657,0.466119246518676,0.12588827719638,0.11378145471906,0.428758462857339,0.415772855861973
