,Stromal,B cells,T cells,Macrophage,Epithelial (basal),Epithelial (luminal),Other
BaselTMA_SP43_115_X4Y8_2675,1.2938185061648635e-07,2.9462204622638984e-06,1.4463858932752203e-09,6.7148838596111e-07,0.9999648372353117,2.9801570294688973e-05,1.612657308775136e-06
BaselTMA_SP43_115_X4Y8_2676,0.993191812085903,0.0023261429907987814,2.8478169466213324e-05,0.0029778456561485177,3.8117069742130097e-06,3.6561536698084374e-09,0.001471905734555347
BaselTMA_SP43_115_X4Y8_2677,0.9880077423920591,0.0030823011473990526,0.0007689953206099575,0.004286971925987867,0.00020527030168686783,3.205921563269337e-05,0.00361665969662437
BaselTMA_SP43_115_X4Y8_2678,2.1886126925584878e-06,0.0006562847090078388,1.0550695748770395e-07,0.0004242186716553087,0.9985295612842064,9.44214783603119e-09,0.0003876317733324737
BaselTMA_SP43_115_X4Y8_2679,2.1375779252303216e-07,3.0675146484192005e-05,7.268954866882748e-10,1.0870307080683328e-05,0.9999400215769577,1.3423313362805356e-07,1.808425165602287e-05
BaselTMA_SP43_115_X4Y8_2680,0.3328133603772229,0.0939477783816965,0.0017246155115914492,0.12448881318655518,0.36308643189611844,9.17744603930456e-06,0.08392982320077617
BaselTMA_SP43_115_X4Y8_2681,1.289762899479222e-07,2.576896934538691e-07,9.319582863996773e-10,3.3956252927957195e-08,0.9879634926573547,0.01203586975504991,2.160334008589505e-07
BaselTMA_SP43_115_X4Y8_2682,2.177770893951595e-07,3.4237450722950036e-05,6.953577589450138e-09,8.481645449726524e-06,0.9999116150009357,2.3234718419345977e-07,4.520882504043608e-05
BaselTMA_SP43_115_X4Y8_2683,6.32930456785254e-08,1.0700864108609353e-06,7.552355164101742e-08,2.666921900171315e-07,0.9999966914092182,1.384328876125198e-06,4.486667076569395e-07
BaselTMA_SP43_115_X4Y8_2684,0.0014564287355021662,0.001206801720032113,0.00017716152315118576,0.0007882110452027359,0.5443142313658285,0.4508545685978642,0.001202597012419268
BaselTMA_SP43_115_X4Y8_2685,6.335998038622883e-08,9.468348595444632e-07,1.2860995721559932e-08,1.6630231673532294e-07,0.9999752741556531,2.286587326690902e-05,6.706129274221989e-07
BaselTMA_SP43_115_X4Y8_2686,0.9308948418971343,0.01785400577767186,0.01306577015588232,0.033068233472318964,0.00023181192343882414,1.3433220222143006e-08,0.004885323340333454
BaselTMA_SP43_115_X4Y8_2687,5.580822402131901e-05,0.00597268072530504,0.000423237063925911,0.005534998265239611,0.9850480831586074,7.806814190806428e-07,0.00296441188148161
BaselTMA_SP43_115_X4Y8_2688,1.1183638989030424e-06,2.8826185959507178e-06,1.5226813068811565e-08,5.568430903973584e-07,0.7958176836453854,0.20417593982860546,1.8034736105591537e-06
BaselTMA_SP43_115_X4Y8_2689,1.873147801389e-07,4.820850848612133e-06,5.679313098349226e-07,1.1661780062174859e-06,0.9999665013596756,2.440828287013724e-05,2.3480825095584823e-06
BaselTMA_SP43_115_X4Y8_2690,0.52455971681985,0.12819193571903356,1.1641716156672985e-06,0.1471556538220321,8.73919083305587e-06,1.753851213881503e-09,0.2000827885227843
BaselTMA_SP43_115_X4Y8_2691,3.260227755923245e-08,1.7998049158190317e-07,5.561711880224673e-10,1.9656189403445828e-08,0.9971324009294718,0.0028672153221169037,1.509532813378679e-07
BaselTMA_SP43_115_X4Y8_2692,0.001556454300932751,0.1596680758987533,3.294512912236865e-07,0.09891151233119704,0.29763118912754,5.564521647436204e-10,0.44223243833383374
BaselTMA_SP43_115_X4Y8_2693,2.1319954776932782e-08,3.89850226477936e-07,2.8277636274546215e-08,7.45390489142124e-08,0.9999887448110938,1.0609592706826395e-05,1.3160933300068773e-07
BaselTMA_SP43_115_X4Y8_2694,0.3083934931908077,0.1454915406421513,2.709504806971391e-06,0.12687354951424964,6.031540100847023e-05,1.836253172559235e-08,0.4191783733844441
BaselTMA_SP43_115_X4Y8_2695,2.9519619669057515e-05,0.0031850238587437445,1.2108904794392346e-05,0.0025720678233971273,0.9930651143429067,1.222309934358055e-05,0.0011239423511455278
BaselTMA_SP43_115_X4Y8_2696,0.17805284047183292,0.18799885314366072,1.4514320828337626e-05,0.15176198114716655,0.018362965557549075,1.877024167109688e-07,0.4638086576565457
BaselTMA_SP43_115_X4Y8_2697,9.86594607999791e-05,0.17239748896364873,3.776959616451376e-06,0.11771492425215542,0.14249810646341593,4.1128889736913463e-10,0.5672870434890747
BaselTMA_SP43_115_X4Y8_2698,0.05926979142042974,0.19724978044605254,2.1705146548624533e-05,0.17648954073816042,0.0006051590496670919,4.1271145206796665e-08,0.5663639819279963
BaselTMA_SP43_115_X4Y8_2699,2.44293949585855e-05,0.005169744363439558,1.5333962045293517e-05,0.003956562138315974,0.9861301481359755,6.020819924038943e-08,0.004703721797065789
BaselTMA_SP43_115_X4Y8_2700,7.839591783280592e-07,3.671117065829319e-05,1.965767290427345e-07,1.2054376961334094e-05,0.9999180005557661,1.1961473467940897e-06,3.1057213360084026e-05
BaselTMA_SP43_115_X4Y8_2701,5.319544434341006e-10,7.957775944585113e-09,1.5405607232201274e-11,6.340016282884322e-10,0.9998822998603001,0.00011768803292130564,2.967640869351428e-09
BaselTMA_SP43_115_X4Y8_2702,1.4081425856789716e-06,4.283012529624241e-05,7.026215523530979e-08,1.9568198921864664e-05,0.9999147152465644,2.268914618874383e-06,1.913910985791907e-05
BaselTMA_SP43_115_X4Y8_2703,0.00018004191762102886,0.07178440478467245,7.225218606553452e-06,0.054960348928212,0.7303931502848187,8.549219902598217e-08,0.14267474337387043
BaselTMA_SP43_115_X4Y8_2704,0.00014404463506986672,0.01944954560793701,3.7283597880625864e-06,0.013981353676379293,0.9320862036698033,5.678845986550248e-08,0.03433506726256252
BaselTMA_SP43_115_X4Y8_2705,6.483141520321954e-09,1.2307778842500589e-08,1.4650545105707901e-10,1.813246171228848e-09,0.0039652377798892096,0.9960347362168622,5.252576563054978e-09
BaselTMA_SP43_115_X4Y8_2706,7.832788419605148e-08,3.664694160348133e-07,1.1329189106634696e-08,5.640820144413089e-08,0.9976974795049492,0.002301820374591216,1.8758576877518592e-07
BaselTMA_SP43_115_X4Y8_2707,0.00011051728018933697,0.2440174314376239,2.818235574263948e-05,0.307153327390835,0.14639671024808948,6.179305309825765e-10,0.30229383066958915
BaselTMA_SP43_115_X4Y8_2708,7.326846906248138e-09,2.1085473514357947e-08,1.817143560900127e-10,2.3126170654752813e-09,0.05357632697880278,0.9464236337858232,8.328722021930165e-09
BaselTMA_SP43_115_X4Y8_2709,0.21961785028246442,0.16386459471487283,1.9880175019238086e-06,0.13608071381317188,0.00016317681376490608,1.4688516415333438e-08,0.4802716616697076
BaselTMA_SP43_115_X4Y8_2710,2.867265027674631e-12,9.808877132919224e-12,1.2990198233172501e-13,8.641111210796296e-13,1.6257865378603293e-05,0.9999837421189814,1.9698215740110158e-12
BaselTMA_SP43_115_X4Y8_2711,1.4529547572874696e-06,0.00048627521015048587,4.6419959933308876e-08,0.0002821451010852438,0.9989843445391084,3.9630569030707496e-08,0.0002456961443693238
BaselTMA_SP43_115_X4Y8_2712,0.8296479668808486,0.018452036608083394,0.11499551364253183,0.032107411204585774,0.0004402673385586389,7.791176699993709e-09,0.00435679653421505
BaselTMA_SP43_115_X4Y8_2713,0.45721712157816785,0.11814620696178212,1.4691783470587191e-07,0.09705512112906962,3.5026946758223294e-06,5.288038518663245e-10,0.3275779001896659
BaselTMA_SP43_115_X4Y8_2714,0.9742346006644989,0.008197535853037868,3.0616090712858663e-07,0.01214222869260898,2.061348062440225e-06,6.698041246511889e-10,0.005423266611080401
BaselTMA_SP43_115_X4Y8_2715,1.4827407983885317e-07,6.481529826677712e-06,5.118717727321585e-09,2.1020264530536804e-06,0.9999876008731209,1.1678278075584148e-06,2.494349994032763e-06
BaselTMA_SP43_115_X4Y8_2716,0.9855451350881669,0.0045693812672311885,1.7590383121812866e-05,0.0042440298007692355,3.5010763385197955e-06,3.854451212719411e-09,0.005620358529921352
BaselTMA_SP43_115_X4Y8_2717,3.916382393326571e-05,1.242326467139385e-05,0.9999316740598093,1.3302033341452052e-05,1.699868054884726e-06,6.59400326088852e-15,1.7369501830479229e-06
BaselTMA_SP43_115_X4Y8_2718,0.9683395102986307,0.008157871436659064,0.0003688122686367184,0.010365278507240828,0.00021422133157110023,1.9475264516377493e-05,0.012534830892744847
BaselTMA_SP43_115_X4Y8_2719,2.2185864316328045e-08,7.003617564040588e-07,1.077506334379842e-10,1.03871351936803e-07,0.9999390929843414,5.96438496528894e-05,4.3663928240764177e-07
BaselTMA_SP43_115_X4Y8_2720,0.003933491518574517,0.0017477342123917387,0.0007587188204325856,0.001323803567048493,0.9899599570942333,2.0810355956193146e-05,0.002255484431363184
BaselTMA_SP43_115_X4Y8_2721,7.86696574951165e-09,1.764560202598043e-08,7.358429600886679e-11,1.8257548184352623e-09,0.059256943204651406,0.9407430209752743,8.408167560231059e-09
BaselTMA_SP43_115_X4Y8_2722,0.00023075019393891956,0.061544528218311044,2.0797838328094905e-05,0.04506066898032053,0.798413712367849,1.551200653430619e-05,0.09471403039471821
BaselTMA_SP43_115_X4Y8_2723,0.9930398630145018,0.0022676181826995186,4.3210003844657465e-06,0.0020927779188961732,1.778472946401232e-06,1.7399955496772304e-09,0.002593639670576135
BaselTMA_SP43_115_X4Y8_2724,2.549277956007031e-08,4.890600231326615e-07,1.0317985890171263e-10,7.87100005663127e-08,0.9999776216124971,2.1472593474003553e-05,3.1242804554186667e-07
BaselTMA_SP43_115_X4Y8_2725,3.990413034339788e-05,0.012579750542056288,5.164574698678812e-07,0.010819969176331603,0.9620509283459742,3.8237428997344345e-09,0.01450892752408172
BaselTMA_SP43_115_X4Y8_2726,2.363425279392594e-05,0.027629937066652746,5.593993039190522e-07,0.016355812308088802,0.901281580389047,9.303493235645902e-08,0.05470838354918124
BaselTMA_SP43_115_X4Y8_2727,0.001178411725215203,0.0011580803170030292,0.995290853152572,0.0021787056091636314,7.387704182819129e-05,1.2098180543955633e-12,0.0001200721530078646
BaselTMA_SP43_115_X4Y8_2728,0.967440268066059,0.0038766892702991403,0.00011568164632341035,0.0029223150003362284,0.01942139975280843,4.745220422171017e-06,0.006218901043751654
BaselTMA_SP43_115_X4Y8_2729,2.0577485602567558e-06,3.2235059274656085e-05,1.008117149802228e-06,9.05435367648435e-06,0.9991801384915471,0.0007532187105561435,2.2287519235650094e-05
BaselTMA_SP43_115_X4Y8_2730,4.564135220634505e-05,0.018382909857977362,1.7134964580084187e-08,0.01266522791342407,0.9313913427099495,1.0842684416505881e-08,0.0375148501887936
BaselTMA_SP43_115_X4Y8_2731,0.21498051728412543,0.1601226512218771,1.2225447933675982e-06,0.14309246058615244,4.494243367121243e-05,1.1981810746212315e-08,0.48175819394756964
BaselTMA_SP43_115_X4Y8_2732,2.514011388882991e-05,0.011438559688232791,9.275487578160547e-06,0.0073890007918294585,0.9671030808452961,2.108559325517977e-07,0.014034732217242085
BaselTMA_SP43_115_X4Y8_2733,0.9955224424693451,0.0015134381443496136,2.522723406825337e-06,0.0015102493454173154,6.125213605387515e-07,6.913930119592296e-10,0.0014507341047277514
BaselTMA_SP43_115_X4Y8_2734,8.046071044649058e-05,0.005431231557024646,1.8891507945990717e-06,0.0031032896515228183,0.9859926955741103,0.0004476086500124612,0.004942824706088662
BaselTMA_SP43_115_X4Y8_2735,3.3655288269880116e-17,1.888299526576933e-16,5.436471785374876e-19,6.097448584397068e-18,1.407448743750913e-08,0.9999999859255124,1.7868590550942046e-17
BaselTMA_SP43_115_X4Y8_2736,0.24646695029311308,0.042943852673774395,0.6299863865442478,0.06308795081317749,0.0017453862361193452,1.5688113883420094e-08,0.015769457751454056
BaselTMA_SP43_115_X4Y8_2737,0.994922874511108,0.001785265445572809,2.5031441898703254e-06,0.0024358954775262087,2.13334994707208e-06,3.7703704342779083e-10,0.0008513276946192965
BaselTMA_SP43_115_X4Y8_2738,0.9947000705993893,0.0015034042194518164,0.00014835250657935844,0.0020379627618447214,4.053592606083611e-05,3.829736159436051e-06,0.0015658442505147956
BaselTMA_SP43_115_X4Y8_2739,0.9786759026966866,0.004812258081659754,0.002738077838198092,0.006729643174751264,0.0006571326213945418,0.00015566566426327612,0.006231319923046547
BaselTMA_SP43_115_X4Y8_2740,3.5491942171102817e-07,1.200326615869905e-05,2.016734529802631e-09,2.9841903275578664e-06,0.9999670809061028,5.196469053104862e-06,1.237823220186978e-05
BaselTMA_SP43_115_X4Y8_2741,0.9294507766026575,0.02469901792720569,0.0005825193437249426,0.020430679656818843,1.6242904070287923e-05,4.504299802729411e-10,0.024820763115092764
BaselTMA_SP43_115_X4Y8_2742,3.071746188052792e-05,3.296769817787814e-05,6.598290006923576e-07,1.0448700494286409e-05,0.9140633339074075,0.08582773298466521,3.413941837377249e-05
BaselTMA_SP43_115_X4Y8_2743,1.1265820183746811e-06,0.00022952404649816536,5.498341746071942e-08,0.00012973310998797724,0.999551834986361,1.2167638433975426e-07,8.760461533251734e-05
BaselTMA_SP43_115_X4Y8_2744,1.7872967817318492e-05,1.954338857015239e-05,3.0353585043755547e-07,6.2476884156343035e-06,0.9967886323379427,0.0031420409949273996,2.5359086476238007e-05
BaselTMA_SP43_115_X4Y8_2745,0.0002605264941278153,0.061218978721465776,1.974393042036187e-05,0.03658510157091427,0.7290544844142444,3.759833450661004e-07,0.1728607888854822
BaselTMA_SP43_115_X4Y8_2746,4.967085437607787e-08,9.891064071510402e-07,5.2478538967900364e-11,1.832828640220218e-07,0.999889391567831,0.00010889517527676082,4.911442882661553e-07
BaselTMA_SP43_115_X4Y8_2747,0.9927135597476595,0.0022313228180622638,0.0013523275040661748,0.0019003394182463657,9.018070095713136e-06,1.905298236436258e-09,0.0017934305365718238
BaselTMA_SP43_115_X4Y8_2748,0.0424702364146674,0.21794804937681073,7.92650150478942e-06,0.2085070478462329,0.0005437963637922724,1.1258226216632676e-08,0.5305229322387658
BaselTMA_SP43_115_X4Y8_2749,0.03978559391714167,0.2059095210595713,3.748792322126412e-07,0.18102771928272243,7.576932919751787e-06,1.3448444239335003e-10,0.5732692137939281
BaselTMA_SP43_115_X4Y8_2750,1.7027814788410167e-06,3.0802608206673475e-05,1.3769715284070165e-07,9.566624399180394e-06,0.9995855649311087,0.0003544354902816659,1.7789867372110414e-05
BaselTMA_SP43_115_X4Y8_2751,0.25589037424220956,0.12990846531401565,1.4621301135576662e-06,0.0883181019069983,6.881156193946205e-06,1.7728722670760438e-09,0.5258747134775968
BaselTMA_SP43_115_X4Y8_2752,4.0901455329214164e-08,1.0683738481489213e-06,3.206866530605048e-06,2.423005362149564e-07,0.9999139829439389,8.125844500168318e-05,2.0016868906393877e-07
BaselTMA_SP43_115_X4Y8_2753,7.739824153084717e-10,5.874359016962683e-09,1.0320377860688026e-11,4.009528256530932e-10,0.9982350903241496,0.0017649000171049746,2.599130857359894e-09
BaselTMA_SP43_115_X4Y8_2754,2.065153442646251e-05,0.0031276417972834363,6.874605529953619e-06,0.002525664406534191,0.9919934901760729,5.3619142038975094e-08,0.0023256238610111987
BaselTMA_SP43_115_X4Y8_2755,2.875380073333766e-07,1.6586643733570938e-05,7.718453399257563e-07,5.970270209643023e-06,0.9999286719641106,4.450205985297922e-05,3.2096787458863347e-06
BaselTMA_SP43_115_X4Y8_2756,4.1843241554256817e-07,7.520264269559221e-05,2.370529734948758e-09,3.171585394310063e-05,0.9998565435773904,2.2680373892452646e-07,3.589031928673063e-05
BaselTMA_SP43_115_X4Y8_2757,1.7492164497545406e-07,1.2393358351685604e-06,2.396284038578391e-09,2.259852106045198e-07,0.9969548186169914,0.003042894906693424,6.438373404014223e-07
BaselTMA_SP43_115_X4Y8_2758,0.12803857290769313,0.183466664271325,3.886778170426258e-06,0.1168699128574549,3.7349598629218425e-05,2.642939951676789e-10,0.5715836133224332
BaselTMA_SP43_115_X4Y8_2759,1.7846685404306973e-06,1.443217112910944e-05,3.7257130177942046e-07,4.998638291696249e-06,0.9999014319010054,6.895814345839994e-05,8.021906273176752e-06
BaselTMA_SP43_115_X4Y8_2760,1.1728072914722446e-10,3.6851650323754836e-09,2.8254329903179623e-14,2.0718318174879002e-10,0.9977913032332185,0.002208691621193333,1.1359307958311806e-09
BaselTMA_SP43_115_X4Y8_2761,3.228569702138906e-10,9.395870492240363e-10,1.9580108466819747e-12,6.415687345626671e-11,0.02212854373936338,0.9778714545716044,3.604734028468913e-10
BaselTMA_SP43_115_X4Y8_2762,1.0364582390886886e-07,2.468419672831818e-05,9.183748973105237e-11,6.6680825884106014e-06,0.9999412876116508,3.524646797658932e-08,2.7221124902990876e-05
BaselTMA_SP43_115_X4Y8_2763,0.9293477324745592,0.020819118573674467,0.0023072543884796377,0.041831202097989795,0.00012126227730852398,7.524495160000774e-09,0.005573422663493284
BaselTMA_SP43_115_X4Y8_2764,4.478958502750127e-05,0.007290200803596213,2.4245071426234657e-05,0.005909353374739547,0.9807342696498299,3.4108249085069696e-08,0.0059971074071317
BaselTMA_SP43_115_X4Y8_2765,0.9721911621680113,0.008612881069355897,9.332819260271664e-07,0.009698541341392568,0.00014886221507670676,4.008544026435082e-08,0.009347579838797178
BaselTMA_SP43_115_X4Y8_2766,9.739488833208404e-12,5.1383434206875254e-11,9.787198604604238e-14,2.260192373449183e-12,0.010630919618559944,0.989369080305127,1.2832130662941354e-11
BaselTMA_SP43_115_X4Y8_2767,2.2134730264312113e-07,8.270982560323811e-07,2.2144680535838692e-08,1.354459324724882e-07,0.9720158258568191,0.02798255208967398,4.1601733515835647e-07
BaselTMA_SP43_115_X4Y8_2768,0.00029395910319218857,0.04708585163391044,6.031213066180124e-05,0.04793195649608961,0.8541263463076488,1.0388187155202065e-06,0.050500535509781785
BaselTMA_SP43_115_X4Y8_2769,0.9838965077757703,0.005303822051506662,0.00011408913516726456,0.0056844304844402135,1.9502076865549564e-05,1.813422704241377e-08,0.0049816303420231025
BaselTMA_SP43_115_X4Y8_2770,0.00025026779428147564,0.18130094341996372,5.665702470695977e-06,0.16070962604027372,0.05939286318698586,5.013922645509025e-07,0.5983401324637599
BaselTMA_SP43_115_X4Y8_2771,0.7859568376291822,0.05053763159903092,3.7593317768415893e-07,0.03453145405610045,1.0746928210800023e-05,6.238863798155328e-10,0.12896295323041135
BaselTMA_SP43_115_X4Y8_2772,0.9684793972533828,0.00996498866245847,2.911336923524944e-05,0.009121125372939442,5.697570068152328e-06,2.5257346401355486e-09,0.01239967524618116
BaselTMA_SP43_115_X4Y8_2773,4.646696860373743e-07,1.9623686772307858e-05,2.4051831058457302e-08,6.990337415895531e-06,0.9999372300559359,2.951206729009153e-05,6.155131068748084e-06
BaselTMA_SP43_115_X4Y8_2774,3.158054910496829e-08,3.2300927385100944e-07,6.771714298036086e-09,5.06543705208628e-08,0.9994599506385414,0.0005395134746781049,1.2387087265020258e-07
BaselTMA_SP43_115_X4Y8_2775,0.9885561249320485,0.0032374069662536174,1.0446160601791834e-06,0.0021058999759656157,2.7244391119913493e-07,1.1052828775440217e-10,0.0060992509552328595
BaselTMA_SP43_115_X4Y8_2776,0.002143998953039309,0.010178279171371455,8.57185378214993e-06,0.007891440245811268,0.9650522780052444,2.946544166129692e-07,0.014725137116334969
BaselTMA_SP43_115_X4Y8_2777,1.4802713751553208e-08,8.13407833614317e-07,3.5137615068225474e-10,1.881980124855188e-07,0.9999984548798315,2.2323262788393616e-07,3.0512760477754964e-07
BaselTMA_SP43_115_X4Y8_2778,0.00010398441244217622,0.0015246355983695027,4.755183403088176e-06,0.0006096198467231654,0.895702633334887,0.10042334241566575,0.0016310292085093164
BaselTMA_SP43_115_X4Y8_2779,6.487424598940866e-06,0.00022295233335515492,1.5870753842109179e-06,0.00013037516986470304,0.9994524299138645,1.0430571109214274e-07,0.00018606377722129276
BaselTMA_SP43_115_X4Y8_2780,0.9963548152669877,0.0011839492246716135,9.318545304232404e-07,0.001569600330972951,7.162734511960147e-06,1.6811141421305148e-08,0.0008835237771838585
BaselTMA_SP43_115_X4Y8_2781,0.997488029991261,0.0007050939598091077,9.112933192096982e-07,0.0004694188332944771,0.0005010990957260489,1.1313268602775828e-08,0.0008354355133216175
BaselTMA_SP43_115_X4Y8_2782,0.9965431513676221,0.0009642998858387078,2.2395920451624493e-07,0.0007081170125599513,5.780161399424652e-07,1.4841736207185783e-09,0.0017836282744613512
BaselTMA_SP43_115_X4Y8_2783,0.004081721176611797,0.001151487700467969,0.9934416297742134,0.0008683345181948804,2.009368714020872e-05,5.492403468683842e-13,0.0004367331428223766
BaselTMA_SP43_115_X4Y8_2784,0.9817219466889561,0.005532728659413724,1.9278358538345675e-06,0.006358675570374615,4.6464296223191485e-05,6.353267187939376e-08,0.0063381934165067134
BaselTMA_SP43_115_X4Y8_2785,0.8842565066707397,0.040137472519430686,0.00039199403325209634,0.04273921911147764,3.060348658800005e-05,1.2096175958294683e-09,0.03244420296889428
BaselTMA_SP43_115_X4Y8_2786,1.140249302457225e-10,2.2826901728568574e-10,5.699224641320135e-12,3.508991563241343e-11,2.2085845363485596e-05,0.9999779137067428,6.481058969802177e-11
BaselTMA_SP43_115_X4Y8_2787,3.638287773473373e-07,1.932180471732247e-06,9.422503468929335e-10,3.8090351314820383e-07,0.9979918679510611,0.0020040944205794164,1.3597733468814216e-06
BaselTMA_SP43_115_X4Y8_2788,0.9964873680081743,0.0010587138366062667,3.685802586171203e-07,0.0009380460850761193,1.032080636517173e-06,3.3014359916502152e-09,0.0015144681078120674
BaselTMA_SP43_115_X4Y8_2789,0.9691702730766364,0.008423820936848571,1.3363828358459003e-05,0.005254902014111303,3.452445726485394e-06,7.111576165197512e-10,0.017134186987161085
BaselTMA_SP43_115_X4Y8_2790,3.867282656438308e-07,5.45665713002388e-06,4.03331639520864e-07,1.3606452986208516e-06,0.9999393964136556,4.971714456426387e-05,3.2790794461823567e-06
BaselTMA_SP43_115_X4Y8_2791,6.507135034894794e-08,3.018898151821168e-07,2.1494075042016098e-08,4.8181388959798666e-08,0.15397119331056572,0.8460282805340205,8.95187844283342e-08
BaselTMA_SP43_115_X4Y8_2792,0.0027894309082440944,0.19513182269932372,0.0010508751702563673,0.09011622016359798,2.912153892899949e-05,3.0637102825137135e-12,0.710882529516585
BaselTMA_SP43_115_X4Y8_2793,7.670102327417105e-05,0.06887979727908297,2.7768456697282656e-06,0.05495978810280884,0.7508910439829611,4.1755960126965184e-08,0.12518985101024285
BaselTMA_SP43_115_X4Y8_2794,8.63246695366438e-06,9.28067522765554e-05,3.862835388323018e-06,2.7192896676540977e-05,0.992756263894237,0.0070269824660462365,8.425868842176579e-05
BaselTMA_SP43_115_X4Y8_2795,0.03570185714560988,0.0014118451615661963,0.9606733500125875,0.0015066819955822546,0.0001572856448120954,9.356180229617107e-10,0.000548979104223934
BaselTMA_SP43_115_X4Y8_2796,2.5651954708014727e-05,6.763082538480452e-05,7.001485216514171e-07,3.244554830720416e-05,0.9997689590910616,2.117574610120365e-05,8.343668591579613e-05
BaselTMA_SP43_115_X4Y8_2797,0.9993800496542926,0.00019068183132989533,1.9507927220305294e-05,0.00017908555249437411,1.4639659496779625e-06,7.376819717412005e-08,0.00022913730051577535
BaselTMA_SP43_115_X4Y8_2798,1.3636601999310312e-06,0.00014625544349314076,3.345519315459379e-05,8.772270088284513e-05,0.9997038046054945,4.985981582026743e-06,2.2412415192907797e-05
BaselTMA_SP43_115_X4Y8_2799,4.078415301689097e-06,1.2566345670056958e-05,8.762398939123023e-08,4.784848039042052e-06,0.9999609489564217,1.2926411006065926e-06,1.6241169477527602e-05
BaselTMA_SP43_115_X4Y8_2800,3.880989461364995e-09,1.7666815918552077e-08,1.0265224716067287e-10,1.374503045351006e-09,0.45999623382135857,0.5400037368316605,6.322020359159231e-09
BaselTMA_SP43_115_X4Y8_2801,4.7054491286811714e-07,1.6946398397337705e-06,1.756753423180127e-09,2.8994047738559825e-07,0.8925388342339877,0.10745766841399673,1.0404700323074636e-06
BaselTMA_SP43_115_X4Y8_2802,4.136503623493618e-05,0.0025603996009175714,0.0009308613627446548,0.001797471435055295,0.9928434695814395,2.1928054089354214e-06,0.0018242401781992873
BaselTMA_SP43_115_X4Y8_2803,2.3880923891851273e-07,3.758291020061712e-07,1.0634200574867218e-09,5.649224677594452e-08,0.9978805497001398,0.002118361836333832,4.162695185916647e-07
BaselTMA_SP43_115_X4Y8_2804,4.897290059801869e-05,0.0014348075961722422,1.7389216207181478e-06,0.0006357342122244604,0.9938886523354141,6.109201638094958e-06,0.0039839848323325894
BaselTMA_SP43_115_X4Y8_2805,5.895959982293456e-07,1.2327389932773715e-05,4.140735494644194e-08,3.096546792009274e-06,0.9999638292420726,1.2066347519669628e-06,1.8909183097452583e-05
BaselTMA_SP43_115_X4Y8_2806,0.9898468040695858,0.0027309486376399543,0.0008570904815242949,0.0017017531069185956,1.0439064030580782e-05,1.101872526616732e-08,0.004852953621575446
BaselTMA_SP43_115_X4Y8_2807,0.5148789028730355,0.07867412356605706,0.27252061282204737,0.06099705208821098,0.0005152910320144194,2.4944556790487885e-09,0.07241401512417897
BaselTMA_SP43_115_X4Y8_2808,0.9498695552765268,0.014222088886000316,0.00045945391556398635,0.01486716812259849,0.007940523970424768,5.299819940941195e-07,0.012640679846891668
BaselTMA_SP43_115_X4Y8_2809,0.9910589181147081,0.002536839021796402,1.44768515646958e-07,0.0017676910465011324,1.334054364119651e-07,7.000452716952888e-11,0.004636273573037747
BaselTMA_SP43_115_X4Y8_2810,1.1144857790097418e-07,1.0116976604350139e-06,4.904097827648807e-08,1.5765428151860244e-07,0.997881162479359,0.00211690918549938,5.984936436473806e-07
BaselTMA_SP43_115_X4Y8_2811,0.9963101659878939,0.0012020589565031525,5.234965133349488e-06,0.0013019197239778684,4.461546068225193e-06,1.5300056782005357e-08,0.0011761435203667028
BaselTMA_SP43_115_X4Y8_2812,0.0007825860982668667,0.06235642273568849,5.029583362404604e-05,0.05904092203238999,0.8021903562704407,1.591663233464338e-08,0.07557940111295772
BaselTMA_SP43_115_X4Y8_2813,5.52656115377002e-09,2.1892006864672283e-08,2.134954855775215e-11,2.1141681559215124e-09,0.9998975634761095,0.00010238878016626248,1.818963836163908e-08
BaselTMA_SP43_115_X4Y8_2814,0.9729396414890272,0.007703006778256473,1.2898211827769904e-06,0.00521917917150824,0.00022851465075458935,9.557147398754497e-09,0.01390835853212335
BaselTMA_SP43_115_X4Y8_2815,0.9964071539791474,0.0008985759718428668,1.1018272064158862e-07,0.0005937126126836728,8.770344854670635e-08,4.526883779217695e-10,0.002100359097468664
BaselTMA_SP43_115_X4Y8_2816,2.1483544297357246e-07,1.2230782909806712e-06,7.531199315843755e-08,1.9736449579186332e-07,0.54276674239208,0.45723107861721785,4.6840047912899706e-07
BaselTMA_SP43_115_X4Y8_2817,0.935514120181711,0.01893807288459424,7.4047340430524e-05,0.03290018342545309,0.00028634133552565827,4.1250868256797764e-07,0.012286822323602831
BaselTMA_SP43_115_X4Y8_2818,0.9993955872386353,0.00019519322748884547,7.293240622588094e-05,0.0002055176086378671,1.3670757253644107e-06,6.521505894238945e-09,0.00012939592178083436
BaselTMA_SP43_115_X4Y8_2819,9.718256605518388e-08,5.3950097189863545e-06,4.025771810983255e-11,1.711054080163739e-06,0.9999896031731246,1.0593823060944892e-07,3.087602021718293e-06
BaselTMA_SP43_115_X4Y8_2820,0.022353397328729464,0.009472709227740673,0.9535875838348631,0.011656182912988929,0.0002470566106458435,5.093651721020799e-11,0.0026830700340954848
BaselTMA_SP43_115_X4Y8_2821,0.9888338377038641,0.0026717150851739476,3.4835073572893355e-08,0.0018509512120086012,1.0124792623633997e-07,2.4333467410341125e-10,0.006643359672618933
